Customer ID,Age,Gender,Marital Status,Education Level,Geographic Information,Occupation,Income Level,Purchase History,Interactions with Customer Service,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language
65841,30,0,4,0,23,8,51986,9/16/2020,3,1,Phone,Morning,German
43936,37,1,0,1,12,8,128946,12-02-2018,0,0,Mail,Evening,English
48745,43,0,1,1,5,1,70574,3/14/2021,2,1,In-Person Meeting,Weekends,Mandarin
64068,52,1,0,3,23,2,68973,10/17/2021,3,4,Phone,Weekends,English
88907,32,0,0,3,1,7,81030,12/22/2018,3,4,Mail,Weekends,French
79417,26,0,4,1,16,5,69095,7/24/2018,2,1,Mail,Afternoon,German
5290,27,0,1,3,8,4,143756,12/18/2022,0,3,In-Person Meeting,Morning,German
78017,36,1,0,0,24,8,47708,10/18/2022,1,0,In-Person Meeting,Evening,Mandarin
52186,53,0,1,4,27,3,38799,01-12-2018,2,0,Email,Morning,French
34604,49,0,4,1,27,4,120754,10/17/2018,4,4,Mail,Weekends,French
39081,66,1,3,3,21,0,72662,08-10-2022,0,4,Phone,Weekends,Spanish
12883,51,0,0,0,18,3,97678,08-02-2018,1,2,In-Person Meeting,Morning,English
54100,69,0,0,4,4,7,80916,05-09-2021,4,4,Phone,Weekends,Spanish
3062,31,0,4,0,5,6,34229,8/16/2022,4,0,Phone,Morning,French
87598,41,1,2,3,8,0,136081,4/16/2023,2,4,Mail,Weekends,German
65793,68,1,0,4,10,1,124685,11-12-2023,3,0,In-Person Meeting,Afternoon,French
72936,50,1,0,1,24,7,121431,03-06-2020,0,1,In-Person Meeting,Evening,French
41810,49,1,4,0,7,8,31287,12/17/2018,0,0,Phone,Afternoon,German
12210,31,1,3,0,19,8,106587,10/14/2018,4,0,Mail,Evening,French
74148,37,1,1,4,34,8,45386,4/18/2018,1,4,Mail,Afternoon,Spanish
30984,31,0,1,4,28,6,82567,4/17/2022,2,1,In-Person Meeting,Anytime,Spanish
64887,48,1,4,4,27,0,121006,11/26/2021,4,2,In-Person Meeting,Anytime,French
69172,54,0,1,4,32,6,28969,5/23/2019,0,1,Mail,Morning,English
94489,69,1,4,4,25,3,78474,1/24/2023,0,3,Mail,Afternoon,Mandarin
57212,22,0,1,4,21,8,49498,04-09-2022,1,4,In-Person Meeting,Evening,French
4283,28,0,3,4,8,4,90012,8/24/2021,1,4,Text,Evening,German
11126,42,0,2,4,20,7,120687,03-09-2020,0,3,Email,Anytime,Mandarin
29284,64,0,2,2,31,5,74607,8/20/2020,2,3,Mail,Weekends,Mandarin
24597,51,0,1,0,30,4,52883,9/16/2023,0,3,In-Person Meeting,Weekends,Mandarin
34163,38,1,1,4,16,8,131241,3/14/2018,1,1,Mail,Afternoon,English
96874,63,0,0,1,24,5,34415,07-10-2022,3,2,Mail,Morning,French
74557,38,0,4,1,3,8,36507,4/13/2018,2,2,In-Person Meeting,Morning,German
9475,68,0,3,3,17,3,26451,6/18/2019,2,0,Phone,Afternoon,French
18706,54,0,3,1,19,4,51446,4/19/2023,2,4,Phone,Weekends,Mandarin
2680,36,1,4,4,27,1,38304,12/28/2022,4,1,In-Person Meeting,Anytime,Spanish
11987,64,1,0,1,31,5,73693,06-12-2021,4,4,Email,Evening,English
90023,24,1,2,2,27,7,99076,11/24/2021,0,0,Text,Afternoon,German
71429,64,1,4,4,4,8,89634,05-01-2018,0,0,Email,Afternoon,French
5389,48,1,3,4,8,8,110555,02-03-2022,0,2,Mail,Afternoon,Mandarin
23027,57,0,2,1,6,0,128242,11/26/2019,4,1,Text,Weekends,French
38746,70,0,3,4,15,3,73244,2/22/2020,4,3,In-Person Meeting,Weekends,Spanish
55470,68,1,4,4,5,4,37015,12/20/2020,3,4,In-Person Meeting,Weekends,Spanish
73123,68,0,1,4,9,0,144631,2/27/2023,4,1,Email,Evening,English
43888,56,1,3,0,25,7,116359,9/20/2019,3,0,In-Person Meeting,Evening,Mandarin
44750,32,0,3,1,13,6,81478,06-06-2021,1,0,Mail,Weekends,Mandarin
15041,21,1,1,2,0,8,96978,10/25/2021,1,1,In-Person Meeting,Anytime,German
43789,57,0,3,3,17,6,67139,07-12-2020,3,0,In-Person Meeting,Weekends,Spanish
67058,61,0,0,1,20,7,142244,7/22/2021,1,4,In-Person Meeting,Evening,French
85366,26,0,3,2,27,7,125975,3/22/2018,0,2,In-Person Meeting,Morning,English
3881,66,0,4,1,13,1,98240,10-09-2023,3,3,Mail,Evening,German
65469,70,1,2,3,13,6,24654,09-06-2019,3,3,Text,Weekends,English
60960,57,0,2,3,18,0,92715,9/19/2019,1,2,Email,Anytime,Mandarin
70719,56,1,1,0,22,0,104515,12/28/2020,4,1,In-Person Meeting,Weekends,Mandarin
2944,18,1,4,4,11,1,144872,1/24/2020,2,3,Phone,Afternoon,German
92414,37,1,3,1,7,6,149309,5/27/2023,0,2,In-Person Meeting,Anytime,English
87730,31,0,0,2,8,4,109568,11/17/2019,0,4,Email,Morning,English
68905,50,0,1,4,28,0,37008,10-08-2022,1,4,Email,Anytime,English
21174,23,0,0,0,33,3,72194,11-07-2019,1,2,In-Person Meeting,Weekends,French
70587,38,0,3,3,34,6,64348,7/24/2020,2,3,Email,Morning,German
65250,43,0,2,1,16,7,49599,10/28/2021,1,0,In-Person Meeting,Morning,English
65034,69,0,0,0,14,7,65872,3/19/2022,3,0,Phone,Afternoon,German
78694,33,1,3,2,15,2,105079,4/21/2019,2,0,Phone,Morning,Spanish
95475,38,1,2,2,8,6,86439,07-02-2022,1,1,Phone,Afternoon,English
84809,47,1,1,2,15,3,37265,8/20/2020,4,3,Mail,Morning,Spanish
5973,51,0,1,4,17,8,27243,8/21/2023,4,2,In-Person Meeting,Evening,Spanish
78859,70,1,1,4,16,7,117683,1/28/2023,0,3,In-Person Meeting,Morning,English
47533,42,0,0,2,30,7,134865,8/19/2018,1,4,In-Person Meeting,Afternoon,German
74113,45,0,4,4,4,1,40903,10-11-2018,4,3,In-Person Meeting,Afternoon,French
38787,41,0,3,2,29,6,140657,5/24/2018,3,2,Mail,Weekends,Spanish
79672,25,0,0,1,20,3,34177,7/13/2020,3,1,Phone,Evening,German
68231,55,1,0,4,1,7,82034,2/15/2022,0,1,In-Person Meeting,Morning,English
90630,38,0,2,1,33,8,25889,4/25/2023,1,2,Text,Morning,German
73162,55,0,3,3,32,4,26586,05-04-2023,3,2,In-Person Meeting,Morning,French
18583,25,0,1,0,24,7,112247,12/17/2022,4,3,Email,Anytime,German
68315,24,0,3,2,4,8,120373,10-11-2018,1,3,Text,Morning,German
6581,25,1,0,1,14,4,82036,8/27/2022,1,3,Phone,Anytime,Mandarin
38667,54,1,4,3,25,7,82147,1/25/2018,0,1,Phone,Anytime,French
79226,69,0,4,1,21,6,57390,11-12-2018,1,3,Phone,Morning,German
62975,55,1,1,1,34,6,65081,04-03-2019,2,0,In-Person Meeting,Evening,French
48834,37,0,0,0,15,2,100688,03-05-2020,0,2,In-Person Meeting,Afternoon,Mandarin
30155,58,0,2,0,5,8,61576,06-10-2023,3,1,Mail,Morning,French
89040,58,0,3,4,23,7,96100,8/24/2022,0,4,Phone,Weekends,English
27069,47,1,4,4,30,4,83612,9/27/2022,1,2,Text,Weekends,German
68792,55,0,3,3,20,6,146698,02-02-2020,3,2,Text,Weekends,French
75379,56,0,1,2,7,2,22318,10/25/2020,1,4,Mail,Weekends,English
78872,43,1,1,4,5,1,42297,11/22/2022,3,1,Phone,Weekends,German
84626,62,1,2,4,8,7,131846,12/22/2022,1,2,Email,Weekends,Mandarin
41587,29,0,3,0,26,0,145344,5/16/2023,2,1,Phone,Morning,French
46740,68,0,2,1,25,6,30296,8/23/2023,1,2,Email,Morning,German
81238,33,1,3,4,2,5,113436,05-01-2021,1,4,Email,Morning,French
69975,43,1,3,3,12,3,146718,5/16/2022,2,4,Email,Afternoon,German
13317,30,1,0,4,9,1,81101,07-10-2019,1,0,Email,Evening,Spanish
43470,64,0,1,0,23,5,23159,03-04-2018,3,0,Phone,Afternoon,English
13940,53,0,4,0,12,8,54884,4/27/2018,1,4,Phone,Evening,German
75192,35,0,3,1,5,1,61488,03-12-2020,0,3,Phone,Weekends,English
34918,52,1,0,4,28,1,114213,03-02-2020,1,2,Phone,Evening,German
35274,45,0,3,1,21,0,87585,10-10-2023,0,4,Phone,Evening,English
11334,68,1,3,1,1,4,123578,3/28/2022,3,3,In-Person Meeting,Weekends,French
22973,43,1,1,0,3,6,119354,6/20/2023,1,0,Text,Weekends,English
2347,70,0,4,1,5,2,67252,12/25/2021,3,3,In-Person Meeting,Morning,Spanish
47686,19,0,3,0,24,1,53342,11/16/2018,2,2,In-Person Meeting,Evening,English
32193,65,1,3,1,17,6,110072,06-07-2021,1,0,Phone,Evening,Spanish
68758,38,1,4,4,19,0,67469,02-11-2020,1,3,In-Person Meeting,Afternoon,Mandarin
8779,63,0,3,1,17,5,37099,8/22/2019,1,2,Text,Afternoon,German
28123,54,1,2,2,0,3,36814,10-04-2021,4,3,Phone,Morning,French
96611,28,1,2,0,3,4,121562,4/25/2019,3,1,Phone,Weekends,German
94580,39,1,3,1,33,4,54959,12-11-2018,0,4,Mail,Anytime,Spanish
44794,40,1,3,3,6,6,33664,01-03-2021,1,0,Mail,Evening,English
27825,20,0,2,0,1,0,131366,9/14/2022,1,0,Email,Evening,German
27876,68,0,4,3,10,0,144755,03-04-2021,2,2,Phone,Anytime,English
86722,43,1,2,2,17,8,82280,02-02-2018,1,4,Phone,Anytime,Mandarin
19954,30,0,0,4,16,0,39758,2/20/2019,1,2,Mail,Anytime,French
64051,49,1,4,1,6,0,32095,11-02-2018,1,4,Text,Anytime,Spanish
3631,23,0,3,2,33,0,40569,01-04-2023,0,4,In-Person Meeting,Weekends,English
47344,64,1,3,3,24,5,68280,4/18/2018,0,3,Mail,Evening,English
83717,20,0,0,1,2,7,120322,08-07-2020,0,2,Email,Evening,Spanish
33726,70,1,2,2,16,3,138230,9/23/2019,0,3,In-Person Meeting,Anytime,French
95047,24,0,3,1,19,6,25322,08-08-2021,2,4,Email,Afternoon,Spanish
50658,69,1,4,1,13,3,114652,8/28/2018,4,4,Email,Evening,Mandarin
63835,69,0,3,2,12,5,69487,10/19/2023,4,3,Mail,Weekends,German
90029,25,1,1,3,22,0,103927,5/22/2022,0,2,Phone,Afternoon,English
84699,27,1,3,2,22,6,143959,07-06-2020,1,0,In-Person Meeting,Morning,German
66648,47,0,2,4,26,3,97987,1/16/2021,2,4,Email,Morning,Spanish
95435,63,1,4,2,30,1,33827,11-09-2021,3,1,Email,Evening,English
91087,69,1,0,3,0,0,146807,12/24/2023,3,1,In-Person Meeting,Anytime,German
83204,45,0,4,0,9,4,39472,7/25/2020,0,0,Text,Evening,German
26734,54,1,4,0,23,8,67271,3/22/2022,1,1,In-Person Meeting,Weekends,Spanish
59870,66,0,2,0,17,7,108282,05-02-2022,3,1,In-Person Meeting,Morning,Spanish
67858,20,1,1,1,34,2,99688,04-12-2018,3,4,Phone,Weekends,German
87888,61,0,1,4,25,7,26649,1/26/2021,0,2,Phone,Evening,German
78001,66,0,3,1,34,0,108348,03-01-2018,1,0,Phone,Weekends,English
31791,51,1,1,2,21,7,122988,12/28/2023,4,4,Text,Weekends,French
81424,70,1,3,1,10,7,132004,4/28/2023,1,3,Phone,Morning,French
96629,40,0,4,3,12,3,93940,2/18/2023,3,3,Phone,Morning,French
39509,36,1,1,3,28,5,85793,5/22/2019,1,1,Text,Morning,English
37792,53,0,2,1,11,3,77978,10/26/2023,4,4,Email,Anytime,English
15786,29,1,2,3,34,5,26183,12/13/2021,3,0,Email,Anytime,German
66828,26,0,2,1,34,7,118337,4/26/2018,1,2,Phone,Weekends,French
43886,36,0,0,0,22,5,70458,8/16/2019,2,4,Text,Afternoon,German
9730,23,0,2,3,23,0,43508,01-06-2022,2,2,Mail,Weekends,German
59341,31,1,0,4,21,1,84115,9/20/2021,1,3,Mail,Evening,English
43178,43,0,4,3,24,6,56087,10-04-2019,3,1,In-Person Meeting,Evening,French
67501,53,1,3,4,19,2,68037,12/24/2018,2,0,In-Person Meeting,Morning,German
1772,65,1,4,4,21,3,46133,12-01-2021,4,0,Mail,Morning,French
25347,54,0,0,0,32,7,43108,07-02-2021,3,0,In-Person Meeting,Weekends,English
66488,40,0,1,4,20,3,33400,9/14/2019,3,0,Mail,Evening,French
55456,26,1,2,2,27,8,40191,07-11-2018,3,2,Mail,Anytime,Spanish
89423,60,0,3,2,10,0,137383,5/21/2020,0,0,In-Person Meeting,Afternoon,Spanish
25284,37,1,4,1,5,4,127172,11/23/2020,4,1,Phone,Afternoon,English
36048,52,1,4,3,10,5,36035,02-02-2018,4,4,Phone,Anytime,Mandarin
31939,38,1,3,0,0,1,120758,5/21/2023,0,3,Mail,Evening,English
59887,33,0,4,4,17,0,44649,11-03-2020,2,2,In-Person Meeting,Weekends,German
58935,39,1,3,0,26,7,114442,4/17/2018,3,2,Email,Weekends,Mandarin
73945,33,1,0,4,28,5,131431,1/23/2020,3,4,Mail,Weekends,Mandarin
64329,41,1,3,0,11,8,105486,9/13/2021,0,0,Email,Afternoon,English
5115,35,0,3,0,22,3,112083,4/18/2020,1,2,Mail,Anytime,French
56864,69,1,3,3,29,7,146308,02-09-2023,4,1,Mail,Morning,Spanish
76704,31,1,3,2,2,0,124290,11-06-2023,0,4,Phone,Morning,Mandarin
35910,26,1,0,2,32,0,30033,7/24/2022,2,0,Mail,Morning,German
85916,47,1,2,4,17,3,116455,09-06-2023,3,0,Phone,Morning,French
3110,56,1,1,3,13,2,115533,02-01-2022,4,4,Text,Anytime,French
74229,29,1,3,3,17,6,54080,1/15/2022,0,1,Phone,Evening,English
50195,57,0,0,3,18,3,101462,2/16/2019,3,2,Email,Weekends,English
62712,26,0,1,0,6,4,52502,4/25/2020,3,0,In-Person Meeting,Morning,English
95093,41,1,1,4,25,5,69778,2/19/2018,1,4,Text,Morning,Mandarin
49527,33,0,1,4,5,4,68017,8/17/2021,1,0,Email,Afternoon,French
4374,37,1,4,0,4,2,145073,10/27/2020,1,0,Mail,Afternoon,Spanish
67710,26,1,1,2,30,3,88553,12-07-2020,2,1,Mail,Evening,English
16782,65,1,2,1,5,7,30781,06-01-2022,3,1,Phone,Morning,French
59231,44,1,0,4,33,6,149079,7/21/2019,2,2,Mail,Weekends,Mandarin
36102,31,0,2,1,25,3,104871,11/21/2018,3,3,Mail,Morning,Spanish
39608,42,1,3,2,20,2,56890,08-09-2019,1,0,Text,Anytime,French
74219,42,1,1,2,11,3,69735,03-11-2022,4,2,In-Person Meeting,Morning,French
4254,21,1,4,3,12,8,73324,11-01-2020,3,2,In-Person Meeting,Afternoon,Mandarin
15500,27,1,4,3,27,2,27476,6/22/2020,1,1,In-Person Meeting,Afternoon,German
32379,47,1,2,4,27,3,33237,10-01-2021,3,2,In-Person Meeting,Evening,Mandarin
38810,31,0,0,0,16,2,27704,04-02-2023,0,2,In-Person Meeting,Evening,German
32532,68,0,0,0,13,2,83419,12-03-2021,4,1,Mail,Morning,Spanish
68741,25,1,3,3,26,3,131321,01-10-2023,2,3,In-Person Meeting,Weekends,French
72806,32,1,1,0,34,7,52422,2/28/2023,1,2,Text,Weekends,Mandarin
3357,62,1,4,0,27,0,39485,4/17/2022,3,2,Mail,Evening,French
15696,37,0,4,1,34,5,50076,08-05-2021,3,1,Phone,Weekends,German
68109,38,1,0,3,25,2,57138,8/19/2022,1,0,Text,Morning,English
86538,57,1,3,1,8,6,66294,10/24/2022,3,0,Mail,Evening,French
64795,52,1,1,1,13,0,125497,8/13/2018,4,4,In-Person Meeting,Morning,German
67510,22,0,2,1,16,8,136205,01-07-2018,0,2,Mail,Weekends,German
34697,68,1,2,0,11,5,25132,9/25/2021,0,1,Mail,Morning,French
40681,26,1,2,3,10,5,63805,12/22/2020,0,4,Text,Evening,German
69659,36,0,0,4,10,7,55161,11/15/2021,2,0,Mail,Evening,Spanish
70140,55,0,0,0,26,4,39894,12-07-2020,2,4,Mail,Afternoon,German
76450,42,1,1,0,20,7,124668,04-02-2021,1,4,In-Person Meeting,Evening,French
87048,23,0,1,0,19,2,27400,09-01-2020,0,4,In-Person Meeting,Anytime,English
87921,24,1,2,2,16,1,129047,07-05-2020,2,4,Mail,Weekends,Mandarin
32728,69,1,1,0,19,3,102492,05-02-2020,1,0,Mail,Weekends,English
90885,25,0,3,2,12,2,37840,9/25/2020,2,0,Email,Weekends,French
57309,27,1,0,4,0,6,69443,9/13/2023,3,3,In-Person Meeting,Morning,German
84065,70,1,4,0,20,6,81326,7/26/2018,0,2,Phone,Morning,Spanish
82605,51,0,2,4,11,3,58306,11-01-2020,3,4,In-Person Meeting,Anytime,English
56395,61,1,3,0,13,1,41197,12/18/2020,0,2,Mail,Afternoon,French
88806,19,0,1,1,19,6,145667,12-02-2021,4,0,Mail,Anytime,Spanish
52348,45,1,2,4,24,4,38959,07-02-2023,4,4,Phone,Weekends,French
79688,39,1,4,1,31,6,147408,12-04-2021,4,3,Mail,Weekends,Spanish
20760,33,1,4,1,22,2,53900,03-01-2019,4,3,In-Person Meeting,Evening,Mandarin
91107,32,0,0,2,16,5,67083,10/17/2020,0,2,Text,Morning,Mandarin
84895,45,1,2,0,0,7,123834,11/15/2022,1,2,Phone,Afternoon,German
57062,56,1,0,2,5,6,27171,10-06-2020,0,4,Phone,Morning,German
2375,20,0,1,1,4,4,110659,8/19/2019,3,4,Mail,Evening,German
63200,63,0,2,4,22,8,144713,6/20/2020,1,4,Email,Evening,English
41566,25,1,3,2,5,2,87943,06-08-2020,4,3,Mail,Anytime,German
35544,53,1,3,4,10,5,57352,12-07-2023,2,3,Email,Morning,English
6823,35,1,4,1,28,6,30312,2/21/2018,3,1,In-Person Meeting,Evening,Mandarin
45353,37,1,2,4,1,3,53373,04-06-2020,4,2,Mail,Weekends,French
74730,66,0,3,0,12,6,107759,02-08-2018,3,0,Phone,Anytime,German
25047,26,1,4,0,11,5,27853,6/18/2022,3,1,Text,Morning,Mandarin
37520,35,1,2,4,21,5,67498,03-11-2019,4,4,Text,Weekends,French
83043,35,0,2,2,5,5,40874,05-01-2018,3,2,In-Person Meeting,Anytime,English
39577,53,1,4,0,22,2,111563,2/17/2021,0,1,Phone,Weekends,Spanish
58986,20,0,1,4,1,8,47455,12-09-2020,0,2,Email,Morning,Spanish
90865,26,1,3,3,16,1,34705,3/13/2020,4,3,In-Person Meeting,Anytime,German
84874,35,0,0,1,21,2,111095,5/22/2018,1,1,In-Person Meeting,Weekends,French
24929,46,1,2,4,24,0,33344,11-03-2023,0,0,Mail,Anytime,English
31746,64,0,4,0,32,8,134646,3/27/2019,4,2,Mail,Morning,German
27625,69,0,1,2,30,4,52370,10/17/2019,2,0,Mail,Morning,German
39688,42,0,2,1,19,0,86336,10/21/2023,3,3,Text,Anytime,English
4028,47,1,0,1,18,2,70242,08-10-2023,0,3,In-Person Meeting,Morning,Mandarin
68862,45,1,0,2,22,8,26722,4/25/2018,1,1,Text,Weekends,French
56691,31,1,3,3,3,7,106458,05-12-2018,1,0,Phone,Weekends,Mandarin
45458,32,1,3,2,15,7,119963,08-09-2021,1,1,Mail,Afternoon,Spanish
4197,66,1,2,4,4,6,137444,07-09-2022,1,4,Email,Anytime,German
52060,59,1,3,0,3,6,121653,5/14/2020,4,4,In-Person Meeting,Afternoon,Spanish
68089,26,0,3,1,24,1,53270,09-11-2023,4,1,In-Person Meeting,Morning,English
12979,36,1,1,4,27,0,96311,11-05-2018,4,4,Email,Afternoon,Spanish
11523,56,0,4,4,20,0,70151,05-05-2018,3,2,Mail,Afternoon,German
34521,23,0,3,4,22,8,81039,02-08-2021,3,2,Email,Afternoon,Mandarin
90086,69,0,1,1,34,8,39113,12/20/2021,0,4,In-Person Meeting,Morning,French
69561,31,1,3,0,1,3,104402,6/14/2019,3,2,Phone,Afternoon,German
30324,27,1,0,0,14,1,63472,08-04-2019,1,0,Mail,Weekends,German
21431,61,0,1,0,9,3,35393,4/22/2019,0,0,Email,Morning,English
16695,43,0,1,1,18,5,25612,02-03-2022,4,2,In-Person Meeting,Afternoon,English
6383,20,0,3,0,33,7,125728,6/25/2021,3,3,Mail,Weekends,French
30175,66,0,4,3,5,7,123145,11/17/2020,3,0,Mail,Anytime,French
9867,35,0,1,4,34,1,24951,3/27/2023,1,3,In-Person Meeting,Weekends,German
46811,28,1,4,0,7,4,57254,11/18/2020,4,1,In-Person Meeting,Evening,French
69046,55,1,1,3,22,0,63098,03-01-2021,3,4,In-Person Meeting,Evening,Spanish
36970,70,0,2,3,0,4,44873,02-02-2018,1,4,Phone,Morning,English
16333,34,0,4,1,31,6,53413,3/22/2019,0,2,Mail,Morning,German
35623,36,0,2,0,0,3,127857,8/17/2022,1,4,Email,Afternoon,Mandarin
5180,19,1,0,3,27,4,44504,04-09-2023,4,0,Mail,Afternoon,Spanish
67700,69,0,4,0,13,7,53850,09-11-2021,2,0,Mail,Evening,English
38226,46,1,4,3,26,4,121563,06-02-2022,1,1,In-Person Meeting,Weekends,Mandarin
91393,68,0,4,1,1,4,54747,10/23/2023,4,1,In-Person Meeting,Afternoon,Spanish
46150,28,0,0,2,5,0,132291,04-04-2018,1,0,Email,Evening,German
12995,36,0,3,3,9,7,81691,1/27/2019,1,0,Phone,Weekends,French
49197,24,0,3,1,22,4,68713,03-05-2018,3,3,Email,Afternoon,Mandarin
13249,45,0,1,0,19,1,49387,5/18/2021,2,3,Phone,Weekends,French
51608,70,0,1,4,30,3,119272,7/28/2022,4,0,In-Person Meeting,Morning,English
15119,23,0,0,0,11,1,82127,05-08-2022,1,1,Email,Weekends,German
69497,31,1,3,4,27,4,35225,06-02-2022,2,1,Text,Weekends,French
36921,39,1,1,4,3,4,55172,02-06-2020,2,2,In-Person Meeting,Weekends,French
12940,58,0,4,2,8,1,103805,4/17/2018,3,2,Email,Anytime,Mandarin
66766,43,0,2,0,6,4,79131,8/25/2018,3,0,Email,Weekends,German
36227,57,1,2,4,27,3,60656,2/19/2023,1,2,In-Person Meeting,Weekends,English
76309,68,1,4,4,28,1,123472,9/25/2022,2,2,Email,Evening,Spanish
23383,55,0,3,3,16,1,132944,01-10-2018,1,3,Mail,Morning,Mandarin
41246,39,1,2,0,23,8,123460,05-10-2023,1,0,Email,Anytime,Mandarin
60309,48,1,3,2,26,0,43199,05-03-2020,0,4,Email,Morning,English
33290,20,0,0,4,9,6,31894,5/27/2018,2,1,In-Person Meeting,Morning,Mandarin
72780,20,0,2,4,27,1,51422,10-06-2020,1,0,Email,Evening,French
34612,67,1,2,0,11,7,78575,02-09-2019,0,1,Email,Evening,English
19782,40,1,1,0,5,3,87389,03-08-2022,2,0,Text,Afternoon,German
15971,53,1,3,0,14,4,101151,06-07-2018,1,1,Phone,Morning,Mandarin
71885,57,0,0,0,32,4,98213,09-06-2023,3,3,In-Person Meeting,Morning,Mandarin
54076,33,1,4,4,22,3,92948,5/21/2022,2,1,Phone,Afternoon,Spanish
39228,31,1,3,3,30,8,32606,6/28/2020,3,4,In-Person Meeting,Morning,Spanish
86337,55,1,1,2,26,1,123220,4/21/2021,0,1,Mail,Morning,French
54044,47,1,1,3,23,7,79304,6/22/2022,4,0,In-Person Meeting,Afternoon,German
12374,27,0,1,1,17,3,55873,5/23/2021,1,3,In-Person Meeting,Weekends,English
33614,57,0,4,2,5,4,120883,1/26/2022,1,0,Email,Morning,German
51852,35,0,2,4,6,7,27496,08-06-2018,3,1,In-Person Meeting,Anytime,French
40324,63,0,4,4,33,1,121338,11-08-2021,1,1,Phone,Morning,German
34367,57,0,4,1,26,7,112332,2/21/2022,4,1,Mail,Anytime,Mandarin
12935,33,1,1,0,7,2,82642,12-05-2020,0,2,Mail,Morning,English
84768,25,1,0,3,0,1,38093,12-06-2021,3,1,Mail,Anytime,Spanish
37976,42,1,0,4,18,6,135362,02-02-2020,1,3,Phone,Afternoon,Spanish
28780,56,1,2,0,5,1,92166,2/20/2019,3,2,Email,Morning,English
32982,63,1,0,4,33,5,90728,6/20/2021,4,0,In-Person Meeting,Weekends,Mandarin
21591,41,1,4,1,18,4,144262,3/24/2018,1,0,In-Person Meeting,Morning,French
3054,33,0,0,3,19,8,54241,11/18/2018,0,0,Mail,Morning,French
26020,28,1,3,0,10,4,34056,2/21/2023,4,1,In-Person Meeting,Morning,French
96269,57,1,3,0,12,0,23719,8/18/2023,2,2,Email,Evening,Mandarin
71588,32,0,0,0,31,6,82355,5/14/2019,2,4,Text,Anytime,French
36248,64,0,1,1,26,4,53526,11-09-2022,0,1,In-Person Meeting,Weekends,French
20156,52,0,4,3,29,3,35773,8/15/2021,1,1,Phone,Morning,German
76173,35,0,2,0,1,1,116951,6/18/2019,1,2,In-Person Meeting,Weekends,Spanish
38938,55,1,1,2,5,3,111104,12-10-2022,0,0,In-Person Meeting,Afternoon,Mandarin
35650,33,1,0,3,1,6,117255,7/28/2022,3,4,In-Person Meeting,Weekends,German
73126,70,1,0,3,21,1,134669,8/16/2018,0,4,In-Person Meeting,Anytime,Mandarin
73783,40,1,2,4,33,0,38400,09-04-2021,2,2,Text,Weekends,French
68495,33,1,2,3,9,6,55732,8/23/2021,1,2,In-Person Meeting,Morning,German
31162,42,1,4,2,10,4,106222,8/28/2020,1,3,Phone,Morning,English
15972,53,0,2,0,27,5,57194,4/23/2022,0,0,Phone,Anytime,French
79909,66,0,1,1,27,8,71342,10-01-2020,1,1,Text,Morning,German
26140,36,1,1,3,24,3,109248,2/13/2023,1,4,Email,Weekends,Mandarin
81541,70,0,2,4,13,5,35644,06-11-2021,1,1,Phone,Anytime,German
71734,26,1,0,2,0,7,40472,4/20/2023,4,0,In-Person Meeting,Evening,German
28553,68,1,1,0,20,7,146321,12/19/2021,2,0,In-Person Meeting,Anytime,German
69290,56,1,4,4,3,4,99923,11/19/2022,3,4,Mail,Morning,French
14101,35,0,3,0,27,5,113173,07-09-2022,0,2,Mail,Anytime,French
10118,68,1,3,0,9,8,123127,5/16/2019,0,2,In-Person Meeting,Weekends,English
46230,36,1,0,3,16,4,89028,8/16/2018,3,4,Phone,Anytime,Spanish
90366,45,0,2,0,15,1,25490,5/21/2020,1,1,Text,Morning,Mandarin
30350,40,0,2,1,27,1,51831,10/20/2019,1,0,In-Person Meeting,Morning,French
15289,55,1,3,4,29,8,112822,1/24/2022,0,4,Email,Weekends,German
63918,23,0,0,3,30,5,23146,05-12-2022,3,3,Phone,Afternoon,German
32532,19,1,3,2,14,1,72346,06-06-2018,0,4,Phone,Morning,French
31003,38,0,1,0,20,7,119776,12/14/2022,1,0,Phone,Weekends,German
47140,68,0,0,4,12,4,64316,02-02-2022,4,4,Email,Anytime,Spanish
32599,35,0,0,0,6,1,137948,8/16/2022,4,4,Email,Weekends,German
48043,68,0,2,1,32,3,146831,7/17/2022,2,3,Text,Morning,English
62716,39,1,2,4,3,6,92375,01-01-2020,1,2,Mail,Anytime,German
95545,48,0,2,1,25,8,104542,03-07-2019,0,2,Mail,Morning,English
79024,68,0,2,1,26,4,61121,5/22/2021,4,3,Phone,Morning,German
75836,37,1,0,2,14,5,35763,10/20/2019,4,2,Phone,Weekends,Spanish
62318,49,0,4,3,13,7,87809,10/26/2020,3,4,Mail,Weekends,Mandarin
76337,47,0,1,0,9,4,69085,5/27/2022,3,1,Email,Afternoon,German
72780,30,0,4,3,20,5,136901,06-02-2021,3,1,In-Person Meeting,Evening,German
8667,69,0,4,0,15,0,137606,11/21/2019,3,3,Phone,Anytime,French
97450,50,0,3,3,9,5,106968,6/28/2023,0,3,Text,Morning,German
41901,40,0,3,0,24,8,120134,12/25/2022,1,2,Phone,Anytime,French
10425,25,0,0,1,9,1,45054,5/14/2019,1,4,Mail,Anytime,French
86926,25,0,3,0,11,1,33125,03-11-2021,2,2,In-Person Meeting,Weekends,Spanish
